graph_id,config_id,noise_condition,depth,optimizer,shots,mean_expected_approximation_ratio,std_expected_approximation_ratio,n_seeds,num_nodes,num_edges,graph_family,graph_seed,density,optimizer_code,noise_code,family_code
G0057,C03,N0,1,SPSA,256,0.707275390625,0.14742900174153115,2,10,20,random_regular,10056,0.4444444444444444,1,0,1
G0057,C04,N0,1,SPSA,512,0.7125244140625,0.13275515496397827,2,10,20,random_regular,10056,0.4444444444444444,1,0,1
G0057,C05,N0,2,COBYLA,256,0.80224609375,0.006905339660024878,2,10,20,random_regular,10056,0.4444444444444444,0,0,1
G0057,C06,N0,2,COBYLA,512,0.7774658203125,0.03953306955364243,2,10,20,random_regular,10056,0.4444444444444444,0,0,1
G0057,C07,N0,2,SPSA,256,0.69775390625,0.12084344405043537,2,10,20,random_regular,10056,0.4444444444444444,1,0,1
G0057,C08,N0,2,SPSA,512,0.7034912109375,0.11894447564392853,2,10,20,random_regular,10056,0.4444444444444444,1,0,1
G0057,C09,N0,3,COBYLA,256,0.745361328125,0.12464138086344904,2,10,20,random_regular,10056,0.4444444444444444,0,0,1
G0057,C10,N0,3,COBYLA,512,0.8583984375,0.029002426572104487,2,10,20,random_regular,10056,0.4444444444444444,0,0,1
G0057,C11,N0,3,SPSA,256,0.743896484375,0.15778701123156846,2,10,20,random_regular,10056,0.4444444444444444,1,0,1
G0057,C12,N0,3,SPSA,512,0.721435546875,0.08148300798829357,2,10,20,random_regular,10056,0.4444444444444444,1,0,1
G0058,C01,N0,1,COBYLA,256,0.774658203125,0.011393810439041049,2,10,20,random_regular,10057,0.4444444444444444,0,0,1
G0058,C02,N0,1,COBYLA,512,0.7689208984375,0.009494842032534208,2,10,20,random_regular,10057,0.4444444444444444,0,0,1
G0058,C03,N0,1,SPSA,256,0.78955078125,0.007595873626027366,2,10,20,random_regular,10057,0.4444444444444444,1,0,1
G0058,C04,N0,1,SPSA,512,0.76904296875,0.030383494504109463,2,10,20,random_regular,10057,0.4444444444444444,1,0,1
G0058,C05,N0,2,COBYLA,256,0.71337890625,0.01588228121805722,2,10,20,random_regular,10057,0.4444444444444444,0,0,1
G0058,C06,N0,2,COBYLA,512,0.78369140625,0.003797936813013683,2,10,20,random_regular,10057,0.4444444444444444,0,0,1
G0058,C07,N0,2,SPSA,256,0.784912109375,0.018989684065068416,2,10,20,random_regular,10057,0.4444444444444444,1,0,1
G0058,C08,N0,2,SPSA,512,0.8216552734375,0.029520327046606353,2,10,20,random_regular,10057,0.4444444444444444,1,0,1
G0058,C09,N0,3,COBYLA,256,0.727294921875,0.1778124962456406,2,10,20,random_regular,10057,0.4444444444444444,0,0,1
G0058,C10,N0,3,COBYLA,512,0.8460693359375,0.023305521352583965,2,10,20,random_regular,10057,0.4444444444444444,0,0,1
G0058,C11,N0,3,SPSA,256,0.7197265625,0.07250606643026122,2,10,20,random_regular,10057,0.4444444444444444,1,0,1
G0058,C12,N0,3,SPSA,512,0.7379150390625,0.1148012718479136,2,10,20,random_regular,10057,0.4444444444444444,1,0,1
G0059,C01,N0,1,COBYLA,256,0.6150173611111112,0.09268500343677845,2,10,20,random_regular,10058,0.4444444444444444,0,0,1
G0059,C02,N0,1,COBYLA,512,0.7218967013888888,0.008439859584474855,2,10,20,random_regular,10058,0.4444444444444444,0,0,1
G0059,C03,N0,1,SPSA,256,0.6436631944444444,0.10741639471149814,2,10,20,random_regular,10058,0.4444444444444444,1,0,1
G0059,C04,N0,1,SPSA,512,0.6344401041666666,0.11677696625064292,2,10,20,random_regular,10058,0.4444444444444444,1,0,1
G0059,C05,N0,2,COBYLA,256,0.7111545138888888,0.03897680608102928,2,10,20,random_regular,10058,0.4444444444444444,0,0,1
G0059,C06,N0,2,COBYLA,512,0.6689453125,0.10971817459817308,2,10,20,random_regular,10058,0.4444444444444444,0,0,1
G0059,C07,N0,2,SPSA,256,0.6514756944444444,0.1448586808680775,2,10,20,random_regular,10058,0.4444444444444444,1,0,1
G0059,C08,N0,2,SPSA,512,0.6527777777777778,0.13473084936670762,2,10,20,random_regular,10058,0.4444444444444444,1,0,1
G0059,C09,N0,3,COBYLA,256,0.7326388888888888,0.08163645998073864,2,10,20,random_regular,10058,0.4444444444444444,0,0,1
G0059,C10,N0,3,COBYLA,512,0.8204210069444444,0.028695522587214445,2,10,20,random_regular,10058,0.4444444444444444,0,0,1
G0059,C11,N0,3,SPSA,256,0.6631944444444444,0.14301725695873746,2,10,20,random_regular,10058,0.4444444444444444,1,0,1
G0059,C12,N0,3,SPSA,512,0.6779513888888888,0.12490992185022777,2,10,20,random_regular,10058,0.4444444444444444,1,0,1
G0060,C01,N0,1,COBYLA,256,0.6923828125,0.08976941558032342,2,10,20,random_regular,10059,0.4444444444444444,0,0,1
G0060,C02,N0,1,COBYLA,512,0.701416015625,0.09322208541033586,2,10,20,random_regular,10059,0.4444444444444444,0,0,1
G0060,C03,N0,1,SPSA,256,0.691162109375,0.1163549732714192,2,10,20,random_regular,10059,0.4444444444444444,1,0,1
G0060,C04,N0,1,SPSA,512,0.71337890625,0.08355460988630102,2,10,20,random_regular,10059,0.4444444444444444,1,0,1
G0060,C05,N0,2,COBYLA,256,0.72900390625,0.05938592107621395,2,10,20,random_regular,10059,0.4444444444444444,0,0,1
G0060,C06,N0,2,COBYLA,512,0.7662353515625,0.008113774100529231,2,10,20,random_regular,10059,0.4444444444444444,0,0,1
G0060,C07,N0,2,SPSA,256,0.687255859375,0.10047269205336198,2,10,20,random_regular,10059,0.4444444444444444,1,0,1
G0060,C08,N0,2,SPSA,512,0.7159423828125,0.1406962955730069,2,10,20,random_regular,10059,0.4444444444444444,1,0,1
G0060,C09,N0,3,COBYLA,256,0.741943359375,0.08942414859732217,2,10,20,random_regular,10059,0.4444444444444444,0,0,1
G0060,C10,N0,3,COBYLA,512,0.742431640625,0.10392536188337442,2,10,20,random_regular,10059,0.4444444444444444,0,0,1
G0060,C11,N0,3,SPSA,256,0.712646484375,0.08044720703928983,2,10,20,random_regular,10059,0.4444444444444444,1,0,1
G0060,C12,N0,3,SPSA,512,0.756591796875,0.0652554597872351,2,10,20,random_regular,10059,0.4444444444444444,1,0,1
G0061,C01,N0,1,COBYLA,256,0.7482638888888888,0.11785113019775786,2,12,24,random_regular,10060,0.36363636363636365,0,0,1
G0061,C02,N0,1,COBYLA,512,0.751953125,0.12153397801643785,2,12,24,random_regular,10060,0.36363636363636365,0,0,1
G0061,C03,N0,1,SPSA,256,0.7606336805555556,0.113861378394188,2,12,24,random_regular,10060,0.36363636363636365,1,0,1
G0061,C04,N0,1,SPSA,512,0.8394097222222222,0.003375943833789958,2,12,24,random_regular,10060,0.36363636363636365,1,0,1
G0061,C05,N0,2,COBYLA,256,0.8172743055555556,0.057084141189538924,2,12,24,random_regular,10060,0.36363636363636365,0,0,1
G0061,C06,N0,2,COBYLA,512,0.8382161458333333,0.0050639157506848975,2,12,24,random_regular,10060,0.36363636363636365,0,0,1
G0061,C07,N0,2,SPSA,256,0.7554253472222222,0.10895091463594811,2,12,24,random_regular,10060,0.36363636363636365,1,0,1
G0061,C08,N0,2,SPSA,512,0.7586805555555556,0.09452642734611835,2,12,24,random_regular,10060,0.36363636363636365,1,0,1
G0061,C09,N0,3,COBYLA,256,0.7575954861111112,0.16051078409746714,2,12,24,random_regular,10060,0.36363636363636365,0,0,1
G0061,C10,N0,3,COBYLA,512,0.8468967013888888,0.014271035297384682,2,12,24,random_regular,10060,0.36363636363636365,0,0,1
G0061,C11,N0,3,SPSA,256,0.7235243055555556,0.011662351425819811,2,12,24,random_regular,10060,0.36363636363636365,1,0,1
G0061,C12,N0,3,SPSA,512,0.7739800347222222,0.0824037199429635,2,12,24,random_regular,10060,0.36363636363636365,1,0,1
G0062,C01,N0,1,COBYLA,256,0.6736328125,0.11904805573882885,2,12,24,random_regular,10061,0.36363636363636365,0,0,1
G0062,C02,N0,1,COBYLA,512,0.7732421875,0.01215339780164384,2,12,24,random_regular,10061,0.36363636363636365,0,0,1
G0062,C03,N0,1,SPSA,256,0.7693359375,0.009115048351232832,2,12,24,random_regular,10061,0.36363636363636365,1,0,1
G0062,C04,N0,1,SPSA,512,0.7779296875,0.004971844555217944,2,12,24,random_regular,10061,0.36363636363636365,1,0,1
G0062,C05,N0,2,COBYLA,256,0.7703125,0.01602038801125771,2,12,24,random_regular,10061,0.36363636363636365,0,0,1
G0062,C06,N0,2,COBYLA,512,0.77919921875,0.028311892606102,2,12,24,random_regular,10061,0.36363636363636365,0,0,1
G0062,C07,N0,2,SPSA,256,0.7152343750000001,0.12540096822605176,2,12,24,random_regular,10061,0.36363636363636365,1,0,1
G0062,C08,N0,2,SPSA,512,0.72099609375,0.13741625923449508,2,12,24,random_regular,10061,0.36363636363636365,1,0,1
G0062,C09,N0,3,COBYLA,256,0.7138671875,0.15937523935337417,2,12,24,random_regular,10061,0.36363636363636365,0,0,1
G0062,C10,N0,3,COBYLA,512,0.7159179687499999,0.15150315214094584,2,12,24,random_regular,10061,0.36363636363636365,0,0,1
G0062,C11,N0,3,SPSA,256,0.7029296875,0.016296601597658767,2,12,24,random_regular,10061,0.36363636363636365,1,0,1
G0062,C12,N0,3,SPSA,512,0.6747070312500001,0.08051626043589005,2,12,24,random_regular,10061,0.36363636363636365,1,0,1
G0063,C01,N0,1,COBYLA,256,0.6859375,0.09059805633952643,2,12,24,random_regular,10062,0.36363636363636365,0,0,1
G0063,C02,N0,1,COBYLA,512,0.76025390625,0.012291504594844252,2,12,24,random_regular,10062,0.36363636363636365,0,0,1
G0063,C03,N0,1,SPSA,256,0.681640625,0.113247570424408,2,12,24,random_regular,10062,0.36363636363636365,1,0,1
G0063,C04,N0,1,SPSA,512,0.7591796875000001,0.01629660159765869,2,12,24,random_regular,10062,0.36363636363636365,1,0,1
G0063,C05,N0,2,COBYLA,256,0.68671875,0.045851455342565135,2,12,24,random_regular,10062,0.36363636363636365,0,0,1
G0063,C06,N0,2,COBYLA,512,0.7669921875000001,0.03894611568254026,2,12,24,random_regular,10062,0.36363636363636365,0,0,1
G0063,C07,N0,2,SPSA,256,0.6673828125000001,0.06601504714983782,2,12,24,random_regular,10062,0.36363636363636365,1,0,1
G0063,C08,N0,2,SPSA,512,0.66044921875,0.0653245131838354,2,12,24,random_regular,10062,0.36363636363636365,1,0,1
G0063,C09,N0,3,COBYLA,256,0.812109375,0.02209708691207961,2,12,24,random_regular,10062,0.36363636363636365,0,0,1
G0063,C10,N0,3,COBYLA,512,0.82880859375,0.054828396900597556,2,12,24,random_regular,10062,0.36363636363636365,0,0,1
G0063,C11,N0,3,SPSA,256,0.7113281250000001,0.14197378341011146,2,12,24,random_regular,10062,0.36363636363636365,1,0,1
G0063,C12,N0,3,SPSA,512,0.79541015625,0.038531795302938786,2,12,24,random_regular,10062,0.36363636363636365,1,0,1
G0064,C01,N0,1,COBYLA,256,0.703125,0.0999893182771602,2,12,24,random_regular,10063,0.36363636363636365,0,0,1
G0064,C02,N0,1,COBYLA,512,0.6912109375,0.12098155084363578,2,12,24,random_regular,10063,0.36363636363636365,0,0,1
G0064,C03,N0,1,SPSA,256,0.68359375,0.1287155312628638,2,12,24,random_regular,10063,0.36363636363636365,1,0,1
G0064,C04,N0,1,SPSA,512,0.7803710937499999,0.004557524175616475,2,12,24,random_regular,10063,0.36363636363636365,1,0,1
G0064,C05,N0,2,COBYLA,256,0.784765625,0.005524271728019903,2,12,24,random_regular,10063,0.36363636363636365,0,0,1
G0064,C06,N0,2,COBYLA,512,0.78818359375,0.016710921977260235,2,12,24,random_regular,10063,0.36363636363636365,0,0,1
G0064,C07,N0,2,SPSA,256,0.669140625,0.113247570424408,2,12,24,random_regular,10063,0.36363636363636365,1,0,1
G0064,C08,N0,2,SPSA,512,0.7716796875,0.05524271728019903,2,12,24,random_regular,10063,0.36363636363636365,1,0,1
G0064,C09,N0,3,COBYLA,256,0.8220703125,0.0030383494504108914,2,12,24,random_regular,10063,0.36363636363636365,0,0,1
G0064,C10,N0,3,COBYLA,512,0.85390625,0.039498542855342336,2,12,24,random_regular,10063,0.36363636363636365,0,0,1
G0064,C11,N0,3,SPSA,256,0.708203125,0.06850096942744671,2,12,24,random_regular,10063,0.36363636363636365,1,0,1
G0064,C12,N0,3,SPSA,512,0.69287109375,0.005109951348418473,2,12,24,random_regular,10063,0.36363636363636365,1,0,1
G0065,C01,N0,1,COBYLA,256,0.7625868055555556,0.11785113019775793,2,12,24,random_regular,10064,0.36363636363636365,0,0,1
G0065,C02,N0,1,COBYLA,512,0.6895616319444444,0.02562648273831453,2,12,24,random_regular,10064,0.36363636363636365,0,0,1
G0065,C03,N0,1,SPSA,256,0.8578559027777777,0.00030690398489004254,2,12,24,random_regular,10064,0.36363636363636365,1,0,1
G0065,C04,N0,1,SPSA,512,0.8547092013888888,0.0010741639471150116,2,12,24,random_regular,10064,0.36363636363636365,1,0,1
G0065,C05,N0,2,COBYLA,256,0.8155381944444444,0.011662351425819811,2,12,24,random_regular,10064,0.36363636363636365,0,0,1
G0065,C06,N0,2,COBYLA,512,0.8430989583333334,0.014424487289829762,2,12,24,random_regular,10064,0.36363636363636365,0,0,1
G0065,C07,N0,2,SPSA,256,0.7686631944444444,0.14178964101917757,2,12,24,random_regular,10064,0.36363636363636365,1,0,1
G0065,C08,N0,2,SPSA,512,0.7426215277777778,0.1230684979408878,2,12,24,random_regular,10064,0.36363636363636365,1,0,1
G0065,C09,N0,3,COBYLA,256,0.7855902777777777,0.16818338371971706,2,12,24,random_regular,10064,0.36363636363636365,0,0,1
G0065,C10,N0,3,COBYLA,512,0.7885199652777778,0.1637332759388121,2,12,24,random_regular,10064,0.36363636363636365,0,0,1
G0065,C11,N0,3,SPSA,256,0.7823350694444444,0.1335032334271477,2,12,24,random_regular,10064,0.36363636363636365,1,0,1
G0065,C12,N0,3,SPSA,512,0.7365451388888888,0.11017853057550808,2,12,24,random_regular,10064,0.36363636363636365,1,0,1
G0066,C01,N0,1,COBYLA,256,0.7584635416666666,0.1298203856084677,2,12,24,random_regular,10065,0.36363636363636365,0,0,1
G0066,C02,N0,1,COBYLA,512,0.7590060763888888,0.12782550970668277,2,12,24,random_regular,10065,0.36363636363636365,0,0,1
G0066,C03,N0,1,SPSA,256,0.8480902777777777,0.0024552318791199873,2,12,24,random_regular,10065,0.36363636363636365,1,0,1
G0066,C04,N0,1,SPSA,512,0.8481987847222222,0.011815803418264775,2,12,24,random_regular,10065,0.36363636363636365,1,0,1
G0066,C05,N0,2,COBYLA,256,0.8335503472222222,0.026700646685429583,2,12,24,random_regular,10065,0.36363636363636365,0,0,1
G0066,C06,N0,2,COBYLA,512,0.8245442708333334,0.029616234541884494,2,12,24,random_regular,10065,0.36363636363636365,0,0,1
G0066,C07,N0,2,SPSA,256,0.7274305555555556,0.10066450704391826,2,12,24,random_regular,10065,0.36363636363636365,1,0,1
G0066,C08,N0,2,SPSA,512,0.7251519097222222,0.05999972904599396,2,12,24,random_regular,10065,0.36363636363636365,1,0,1
G0066,C09,N0,3,COBYLA,256,0.7606336805555556,0.14946224064142732,2,12,24,random_regular,10065,0.36363636363636365,0,0,1
G0066,C10,N0,3,COBYLA,512,0.7688802083333333,0.1531450884601073,2,12,24,random_regular,10065,0.36363636363636365,0,0,1
G0066,C11,N0,3,SPSA,256,0.7786458333333334,0.07242934043403874,2,12,24,random_regular,10065,0.36363636363636365,1,0,1
G0066,C12,N0,3,SPSA,512,0.8434244791666667,0.044347625816604216,2,12,24,random_regular,10065,0.36363636363636365,1,0,1
G0067,C01,N0,1,COBYLA,256,0.6625000000000001,0.09556990089474433,2,12,24,random_regular,10066,0.36363636363636365,0,0,1
G0067,C02,N0,1,COBYLA,512,0.6815429687500001,0.11835752177282644,2,12,24,random_regular,10066,0.36363636363636365,0,0,1
G0067,C03,N0,1,SPSA,256,0.762890625,0.007733980419227855,2,12,24,random_regular,10066,0.36363636363636365,1,0,1
G0067,C04,N0,1,SPSA,512,0.76572265625,0.0006905339660024879,2,12,24,random_regular,10066,0.36363636363636365,1,0,1
G0067,C05,N0,2,COBYLA,256,0.75546875,0.011600970628841764,2,12,24,random_regular,10066,0.36363636363636365,0,0,1
G0067,C06,N0,2,COBYLA,512,0.75947265625,0.024444902396488014,2,12,24,random_regular,10066,0.36363636363636365,0,0,1
G0067,C07,N0,2,SPSA,256,0.670703125,0.09777960958595233,2,12,24,random_regular,10066,0.36363636363636365,1,0,1
G0067,C08,N0,2,SPSA,512,0.68193359375,0.10648033755758361,2,12,24,random_regular,10066,0.36363636363636365,1,0,1
G0067,C09,N0,3,COBYLA,256,0.6951171875,0.15606067631656226,2,12,24,random_regular,10066,0.36363636363636365,0,0,1
G0067,C10,N0,3,COBYLA,512,0.70048828125,0.13824489999369804,2,12,24,random_regular,10066,0.36363636363636365,0,0,1
G0067,C11,N0,3,SPSA,256,0.6460937499999999,0.0011048543456040354,2,12,24,random_regular,10066,0.36363636363636365,1,0,1
G0067,C12,N0,3,SPSA,512,0.766015625,0.07374902756906566,2,12,24,random_regular,10066,0.36363636363636365,1,0,1
G0068,C01,N0,1,COBYLA,256,0.6892578125,0.12788689050366067,2,12,24,random_regular,10067,0.36363636363636365,0,0,1
G0068,C02,N0,1,COBYLA,512,0.6830078125,0.11131407531960107,2,12,24,random_regular,10067,0.36363636363636365,0,0,1
G0068,C03,N0,1,SPSA,256,0.687109375,0.10827572586919006,2,12,24,random_regular,10067,0.36363636363636365,1,0,1
G0068,C04,N0,1,SPSA,512,0.74599609375,0.030245387710908934,2,12,24,random_regular,10067,0.36363636363636365,1,0,1
G0068,C05,N0,2,COBYLA,256,0.7732421875,0.007457766832826876,2,12,24,random_regular,10067,0.36363636363636365,0,0,1
G0068,C06,N0,2,COBYLA,512,0.76953125,0.013534465733648698,2,12,24,random_regular,10067,0.36363636363636365,0,0,1
G0068,C07,N0,2,SPSA,256,0.69921875,0.00331456303681191,2,12,24,random_regular,10067,0.36363636363636365,1,0,1
G0068,C08,N0,2,SPSA,512,0.673828125,0.10109417262276428,2,12,24,random_regular,10067,0.36363636363636365,1,0,1
G0068,C09,N0,3,COBYLA,256,0.6822265625,0.15606067631656226,2,12,24,random_regular,10067,0.36363636363636365,0,0,1
G0068,C10,N0,3,COBYLA,512,0.830078125,0.03425048471372333,2,12,24,random_regular,10067,0.36363636363636365,0,0,1
G0068,C11,N0,3,SPSA,256,0.6630859375,0.05220436782978802,2,12,24,random_regular,10067,0.36363636363636365,1,0,1
G0068,C12,N0,3,SPSA,512,0.6927734375,0.07733980419227864,2,12,24,random_regular,10067,0.36363636363636365,1,0,1
G0069,C01,N0,1,COBYLA,256,0.7526041666666667,0.10189212298347823,2,12,24,random_regular,10068,0.36363636363636365,0,0,1
G0069,C02,N0,1,COBYLA,512,0.8362630208333333,0.016112459206724702,2,12,24,random_regular,10068,0.36363636363636365,0,0,1
G0069,C03,N0,1,SPSA,256,0.7541232638888888,0.12368230591066792,2,12,24,random_regular,10068,0.36363636363636365,1,0,1
G0069,C04,N0,1,SPSA,512,0.7686631944444444,0.09452642734611835,2,12,24,random_regular,10068,0.36363636363636365,1,0,1
G0069,C05,N0,2,COBYLA,256,0.8459201388888888,0.025166126760979606,2,12,24,random_regular,10068,0.36363636363636365,0,0,1
G0069,C06,N0,2,COBYLA,512,0.8546006944444444,0.004910463758239896,2,12,24,random_regular,10068,0.36363636363636365,0,0,1
G0069,C07,N0,2,SPSA,256,0.7196180555555556,0.09391261937633834,2,12,24,random_regular,10068,0.36363636363636365,1,0,1
G0069,C08,N0,2,SPSA,512,0.7225477430555556,0.06675161671357376,2,12,24,random_regular,10068,0.36363636363636365,1,0,1
G0069,C09,N0,3,COBYLA,256,0.8654513888888888,0.04787702164283914,2,12,24,random_regular,10068,0.36363636363636365,0,0,1
G0069,C10,N0,3,COBYLA,512,0.8713107638888888,0.012889967365379786,2,12,24,random_regular,10068,0.36363636363636365,0,0,1
G0069,C11,N0,3,SPSA,256,0.8324652777777778,0.014731391274719688,2,12,24,random_regular,10068,0.36363636363636365,1,0,1
G0069,C12,N0,3,SPSA,512,0.8460286458333333,0.02225053890452461,2,12,24,random_regular,10068,0.36363636363636365,1,0,1
G0070,C01,N0,1,COBYLA,256,0.678125,0.10717087152358615,2,12,24,random_regular,10069,0.36363636363636365,0,0,1
G0070,C02,N0,1,COBYLA,512,0.76875,0.0019334951048069738,2,12,24,random_regular,10069,0.36363636363636365,0,0,1
G0070,C03,N0,1,SPSA,256,0.6888671875000001,0.1218101916028388,2,12,24,random_regular,10069,0.36363636363636365,1,0,1
G0070,C04,N0,1,SPSA,512,0.75654296875,0.030521601297309874,2,12,24,random_regular,10069,0.36363636363636365,1,0,1
G0070,C05,N0,2,COBYLA,256,0.76015625,0.004971844555217944,2,12,24,random_regular,10069,0.36363636363636365,0,0,1
G0070,C06,N0,2,COBYLA,512,0.759765625,0.02872621298570343,2,12,24,random_regular,10069,0.36363636363636365,0,0,1
G0070,C07,N0,2,SPSA,256,0.6935546875,0.1140762111836109,2,12,24,random_regular,10069,0.36363636363636365,1,0,1
G0070,C08,N0,2,SPSA,512,0.67744140625,0.11670024025442044,2,12,24,random_regular,10069,0.36363636363636365,1,0,1
G0070,C09,N0,3,COBYLA,256,0.806640625,0.016572815184059706,2,12,24,random_regular,10069,0.36363636363636365,0,0,1
G0070,C10,N0,3,COBYLA,512,0.83134765625,0.004557524175616475,2,12,24,random_regular,10069,0.36363636363636365,0,0,1
G0070,C11,N0,3,SPSA,256,0.738671875,0.027068931467297552,2,12,24,random_regular,10069,0.36363636363636365,1,0,1
G0070,C12,N0,3,SPSA,512,0.6646484374999999,0.009943689110435848,2,12,24,random_regular,10069,0.36363636363636365,1,0,1
G0071,C01,N0,1,COBYLA,256,0.658203125,0.11027296257085878,2,15,30,random_regular,10070,0.2857142857142857,0,0,1
G0071,C02,N0,1,COBYLA,512,0.7376802884615384,0.0006374159686176689,2,15,30,random_regular,10070,0.2857142857142857,0,0,1
G0071,C03,N0,1,SPSA,256,0.740234375,0.009561239529265192,2,15,30,random_regular,10070,0.2857142857142857,1,0,1
G0071,C04,N0,1,SPSA,512,0.7364783653846154,0.004886855759402234,2,15,30,random_regular,10070,0.2857142857142857,1,0,1
G0071,C05,N0,2,COBYLA,256,0.7414362980769231,0.011261015445579042,2,15,30,random_regular,10070,0.2857142857142857,0,0,1
G0071,C06,N0,2,COBYLA,512,0.7388070913461537,0.002443427879701156,2,15,30,random_regular,10070,0.2857142857142857,0,0,1
G0071,C07,N0,2,SPSA,256,0.763671875,0.0036120238221668956,2,15,30,random_regular,10070,0.2857142857142857,1,0,1
G0071,C08,N0,2,SPSA,512,0.7524038461538461,0.029746078535491795,2,15,30,random_regular,10070,0.2857142857142857,1,0,1
G0071,C09,N0,3,COBYLA,256,0.6926081730769231,0.10156161099975042,2,15,30,random_regular,10070,0.2857142857142857,0,0,1
G0071,C10,N0,3,COBYLA,512,0.767578125,0.03272068638904102,2,15,30,random_regular,10070,0.2857142857142857,0,0,1
G0071,C11,N0,3,SPSA,256,0.7276141826923077,0.04355675785554155,2,15,30,random_regular,10070,0.2857142857142857,1,0,1
G0071,C12,N0,3,SPSA,512,0.6849459134615384,0.06012957303960126,2,15,30,random_regular,10070,0.2857142857142857,1,0,1
G0072,C01,N0,1,COBYLA,256,0.6697716346153846,0.0956123952926522,2,15,30,random_regular,10071,0.2857142857142857,0,0,1
G0072,C02,N0,1,COBYLA,512,0.7397085336538461,0.006905339660024878,2,15,30,random_regular,10071,0.2857142857142857,0,0,1
G0072,C03,N0,1,SPSA,256,0.7309194711538461,0.004036967801245289,2,15,30,random_regular,10071,0.2857142857142857,1,0,1
G0072,C04,N0,1,SPSA,512,0.7340745192307692,0.005311799738480666,2,15,30,random_regular,10071,0.2857142857142857,1,0,1
G0072,C05,N0,2,COBYLA,256,0.7056790865384616,0.01593539921544204,2,15,30,random_regular,10071,0.2857142857142857,0,0,1
G0072,C06,N0,2,COBYLA,512,0.7398587740384616,0.017316467147447015,2,15,30,random_regular,10071,0.2857142857142857,0,0,1
G0072,C07,N0,2,SPSA,256,0.6953125,0.15510455236363566,2,15,30,random_regular,10071,0.2857142857142857,1,0,1
G0072,C08,N0,2,SPSA,512,0.6382962740384616,0.08615739175815652,2,15,30,random_regular,10071,0.2857142857142857,1,0,1
G0072,C09,N0,3,COBYLA,256,0.7599158653846154,0.04376922984508071,2,15,30,random_regular,10071,0.2857142857142857,0,0,1
G0072,C10,N0,3,COBYLA,512,0.7720853365384616,0.039307318064756985,2,15,30,random_regular,10071,0.2857142857142857,0,0,1
G0072,C11,N0,3,SPSA,256,0.6613581730769231,0.04461911780323766,2,15,30,random_regular,10071,0.2857142857142857,1,0,1
G0072,C12,N0,3,SPSA,512,0.7143179086538461,0.02687770667671221,2,15,30,random_regular,10071,0.2857142857142857,1,0,1
G0073,C01,N0,1,COBYLA,256,0.68408203125,0.0904599495463259,2,15,30,random_regular,10072,0.2857142857142857,0,0,1
G0073,C02,N0,1,COBYLA,512,0.8003743489583333,0.0008056229603362489,2,15,30,random_regular,10072,0.2857142857142857,0,0,1
G0073,C03,N0,1,SPSA,256,0.7975260416666667,0.010127831501369835,2,15,30,random_regular,10072,0.2857142857142857,1,0,1
G0073,C04,N0,1,SPSA,512,0.796630859375,0.009092030552366142,2,15,30,random_regular,10072,0.2857142857142857,1,0,1
G0073,C05,N0,2,COBYLA,256,0.7906901041666667,0.014731391274719806,2,15,30,random_regular,10072,0.2857142857142857,0,0,1
G0073,C06,N0,2,COBYLA,512,0.8028971354166667,0.03268527439078441,2,15,30,random_regular,10072,0.2857142857142857,0,0,1
G0073,C07,N0,2,SPSA,256,0.7325846354166667,0.03982079203947681,2,15,30,random_regular,10072,0.2857142857142857,1,0,1
G0073,C08,N0,2,SPSA,512,0.7478841145833334,0.04971844555217912,2,15,30,random_regular,10072,0.2857142857142857,1,0,1
G0073,C09,N0,3,COBYLA,256,0.8426106770833334,0.032455096402116926,2,15,30,random_regular,10072,0.2857142857142857,0,0,1
G0073,C10,N0,3,COBYLA,512,0.826416015625,0.03809445712447063,2,15,30,random_regular,10072,0.2857142857142857,0,0,1
G0073,C11,N0,3,SPSA,256,0.771484375,0.08884870362565349,2,15,30,random_regular,10072,0.2857142857142857,1,0,1
G0073,C12,N0,3,SPSA,512,0.7044270833333334,0.00621480569402239,2,15,30,random_regular,10072,0.2857142857142857,1,0,1
G0074,C01,N0,1,COBYLA,256,0.6012620192307692,0.04249439790784537,2,15,30,random_regular,10073,0.2857142857142857,0,0,1
G0074,C02,N0,1,COBYLA,512,0.7424128605769231,0.0001062359947695199,2,15,30,random_regular,10073,0.2857142857142857,0,0,1
G0074,C03,N0,1,SPSA,256,0.7348257211538463,0.006586631675716004,2,15,30,random_regular,10073,0.2857142857142857,1,0,1
G0074,C04,N0,1,SPSA,512,0.7331730769230769,0.003612023822166778,2,15,30,random_regular,10073,0.2857142857142857,1,0,1
G0074,C05,N0,2,COBYLA,256,0.724609375,0.023584390838854222,2,15,30,random_regular,10073,0.2857142857142857,0,0,1
G0074,C06,N0,2,COBYLA,512,0.7598407451923077,0.01072983547173101,2,15,30,random_regular,10073,0.2857142857142857,0,0,1
G0074,C07,N0,2,SPSA,256,0.67578125,0.0871135157110831,2,15,30,random_regular,10073,0.2857142857142857,1,0,1
G0074,C08,N0,2,SPSA,512,0.6171875,0.0614044049768366,2,15,30,random_regular,10073,0.2857142857142857,1,0,1
G0074,C09,N0,3,COBYLA,256,0.78125,0.013173263351432088,2,15,30,random_regular,10073,0.2857142857142857,0,0,1
G0074,C10,N0,3,COBYLA,512,0.7814002403846154,0.02528416675516807,2,15,30,random_regular,10073,0.2857142857142857,0,0,1
